fact_key,video_sk,channel_sk,views_count,likes_count,dislikes_count,comments_count,engagement_rate,virtual_revenue,grab_date,_batch_id
22372,22372,2196,512526,23000,631,0,0.0461,1025.05,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22373,22373,7707,18266,549,13,0,0.0308,36.53,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22374,22374,8675,118691,4000,142,0,0.0349,237.38,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22375,22375,5503,134347,1000,158,0,0.0086,268.69,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22376,22376,7501,33395,383,10,0,0.0118,66.79,2019-11-19 00:21:38.953,run_initial_20260725_085047_7fde
22377,22377,8000,19786,240,18,0,0.013,39.57,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22378,22378,-1,33349,906,28,0,0.028,66.7,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22379,22379,4797,382405,1700,75,0,0.0046,764.81,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22380,22380,-1,35410,1100,32,0,0.032,70.82,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22381,22381,12346,187762,1800,90,0,0.0101,375.52,2019-11-20 13:32:12.113,run_initial_20260725_085047_7fde
22382,22382,8029,844555,11000,900,0,0.0141,1689.11,2019-11-18 07:57:12.620,run_initial_20260725_085047_7fde
22383,22383,-1,986304,2700,714,0,0.0035,1972.61,2019-11-18 12:03:02.033,run_initial_20260725_085047_7fde
22384,22384,-1,23818,1900,60,0,0.0823,47.64,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22385,22385,8793,213982,3800,168,0,0.0185,427.96,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22386,22386,-1,13645530,30000,7200,0,0.0027,27291.06,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22387,22387,3416,10502,21,2,0,0.0022,21.0,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22388,22388,-1,64545,222,63,0,0.0044,129.09,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22389,22389,2246,31810,158,5,0,0.0051,63.62,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22390,22390,-1,533961,4500,157,13,0.0087,1067.92,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22391,22391,6521,18293,199,4,0,0.0111,36.59,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22392,22392,-1,548009,2500,440,0,0.0054,1096.02,2019-11-18 10:49:11.613,run_initial_20260725_085047_7fde
22393,22393,4797,2097006,17000,497,0,0.0083,4194.01,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22394,22394,-1,1024,19,2,0,0.0205,2.05,2019-11-14 00:17:44.610,run_initial_20260725_085047_7fde
22395,22395,-1,140519,0,0,0,0.0,281.04,2019-11-14 04:04:28.143,run_initial_20260725_085047_7fde
22396,22396,-1,36498,167,13,0,0.0049,73.0,2019-11-19 01:03:43.103,run_initial_20260725_085047_7fde
22397,22397,10374,9954,31,2,0,0.0033,19.91,2019-11-19 06:14:05.763,run_initial_20260725_085047_7fde
22398,22398,10547,353556,3600,191,0,0.0107,707.11,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22399,22399,12045,749996,2800,1100,0,0.0052,1499.99,2019-11-18 23:29:55.957,run_initial_20260725_085047_7fde
22400,22400,-1,627648,3600,472,0,0.0065,1255.3,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22401,22401,12526,236028,1600,259,0,0.0079,472.06,2019-11-18 09:57:37.153,run_initial_20260725_085047_7fde
22402,22402,4907,299499,1300,21,0,0.0044,599.0,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22403,22403,6505,1789,35,2,0,0.0207,3.58,2019-11-13 22:25:34.460,run_initial_20260725_085047_7fde
22404,22404,8999,1771518,12000,532,0,0.0071,3543.04,2019-11-20 13:06:10.823,run_initial_20260725_085047_7fde
22405,22405,-1,404670,2700,134,0,0.007,809.34,2019-11-18 23:22:58.347,run_initial_20260725_085047_7fde
22406,22406,8490,624358,6300,777,0,0.0113,1248.72,2019-11-18 13:17:00.353,run_initial_20260725_085047_7fde
22407,22407,12558,397132,22000,192,0,0.0559,794.26,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22408,22408,7863,305561,2600,256,0,0.0093,611.12,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22409,22409,10686,87742,375,44,0,0.0048,175.48,2019-11-18 09:00:59.170,run_initial_20260725_085047_7fde
22410,22410,-1,202472,952,59,0,0.005,404.94,2019-11-19 07:51:23.030,run_initial_20260725_085047_7fde
22411,22411,3476,11806,211,10,0,0.0187,23.61,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22412,22412,13768,924292,17000,396,0,0.0188,1848.58,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22413,22413,10987,48948,104,14,0,0.0024,97.9,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22414,22414,2279,146323,515,166,0,0.0047,292.65,2019-11-20 13:50:08.303,run_initial_20260725_085047_7fde
22415,22415,9709,9682,96,16,0,0.0116,19.36,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22416,22416,5375,54734,707,54,0,0.0139,109.47,2019-11-19 01:47:47.573,run_initial_20260725_085047_7fde
22417,22417,7924,53854,0,0,0,0.0,107.71,2019-11-19 04:56:03.330,run_initial_20260725_085047_7fde
22418,22418,-1,4242600,13000,945,0,0.0033,8485.2,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22419,22419,-1,43689,331,32,0,0.0083,87.38,2019-11-18 08:36:37.760,run_initial_20260725_085047_7fde
22420,22420,7140,52989,902,0,0,0.017,105.98,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22421,22421,3353,7078948,139000,8400,0,0.0208,14157.9,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22422,22422,-1,206264,1700,461,0,0.0105,412.53,2019-11-19 02:53:42.023,run_initial_20260725_085047_7fde
22423,22423,-1,1246587,5800,512,0,0.0051,2493.17,2019-11-19 00:55:40.537,run_initial_20260725_085047_7fde
22424,22424,4945,104907,4200,105,0,0.041,209.81,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22425,22425,9904,21576,2100,9,0,0.0977,43.15,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22426,22426,2854,25498,209,17,0,0.0089,51.0,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22427,22427,-1,25408,1500,30,0,0.0602,50.82,2019-11-19 05:26:34.907,run_initial_20260725_085047_7fde
22428,22428,-1,3926,174,4,0,0.0453,7.85,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22429,22429,11746,527841,20000,632,0,0.0391,1055.68,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22430,22430,6524,31666,281,13,0,0.0093,63.33,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22431,22431,338,106902,975,29,0,0.0094,213.8,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22432,22432,938,1550909,13000,625,0,0.0088,3101.82,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22433,22433,12829,124059,1700,302,0,0.0161,248.12,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22434,22434,4378,444850,3300,91,0,0.0076,889.7,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22435,22435,-1,15870725,54000,15000,0,0.0043,31741.45,2019-11-19 06:51:18.023,run_initial_20260725_085047_7fde
22436,22436,-1,16807,218,3,0,0.0131,33.61,2019-11-14 01:37:55.643,run_initial_20260725_085047_7fde
22437,22437,11987,54790,1100,127,0,0.0224,109.58,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22438,22438,-1,3270774,29000,2600,0,0.0097,6541.55,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22439,22439,8969,3247451,38000,701,0,0.0119,6494.9,2019-11-19 00:56:27.927,run_initial_20260725_085047_7fde
22440,22440,2667,16139,1200,14,0,0.0752,32.28,2019-11-13 22:12:12.787,run_initial_20260725_085047_7fde
22441,22441,-1,10717,53,10,0,0.0059,21.43,2019-11-19 02:02:04.877,run_initial_20260725_085047_7fde
22442,22442,5539,23411,107,10,0,0.005,46.82,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22443,22443,-1,1560959,87000,819,0,0.0563,3121.92,2019-11-20 08:47:49.993,run_initial_20260725_085047_7fde
22444,22444,-1,6054,180,15,0,0.0322,12.11,2019-11-18 07:53:53.050,run_initial_20260725_085047_7fde
22445,22445,-1,257167,1300,70,0,0.0053,514.33,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22446,22446,13441,1225815,4200,1800,0,0.0049,2451.63,2019-11-13 07:51:07.280,run_initial_20260725_085047_7fde
22447,22447,13547,13477,388,11,0,0.0296,26.95,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22448,22448,12098,1134,3,0,0,0.0026,2.27,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22449,22449,4296,1945,16,3,0,0.0098,3.89,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22450,22450,41,62016,894,37,0,0.015,124.03,2019-11-18 10:56:31.010,run_initial_20260725_085047_7fde
22451,22451,7868,5113993,48000,4300,0,0.0102,10227.99,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22452,22452,6717,267298,3300,299,0,0.0135,534.6,2019-11-19 04:09:00.983,run_initial_20260725_085047_7fde
22453,22453,8680,1265646,7900,366,0,0.0065,2531.29,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22454,22454,10437,1081652,2700,210,0,0.0027,2163.3,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22455,22455,7666,60368,823,109,0,0.0154,120.74,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22456,22456,3195,34000,912,9,0,0.0271,68.0,2019-11-19 01:20:43.337,run_initial_20260725_085047_7fde
22457,22457,9575,14335031,43000,1900,0,0.0031,28670.06,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22458,22458,6768,179748,302,160,0,0.0026,359.5,2019-11-13 22:30:15.380,run_initial_20260725_085047_7fde
22459,22459,7488,3210780,73000,1500,0,0.0232,6421.56,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22460,22460,2154,679528,2700,105,0,0.0041,1359.06,2019-11-13 23:01:30.760,run_initial_20260725_085047_7fde
22461,22461,6728,50706,957,152,0,0.0219,101.41,2019-11-18 11:10:56.437,run_initial_20260725_085047_7fde
22462,22462,-1,952509,3500,1400,0,0.0051,1905.02,2019-11-20 13:50:05.277,run_initial_20260725_085047_7fde
22463,22463,10648,19200,351,12,0,0.0189,38.4,2019-11-18 12:03:39.300,run_initial_20260725_085047_7fde
22464,22464,10245,47685,5800,21,0,0.1221,95.37,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22465,22465,7102,281,12,2,0,0.0498,0.56,2019-11-14 02:40:30.640,run_initial_20260725_085047_7fde
22466,22466,-1,186,2,2,0,0.0215,0.37,2019-11-20 15:40:06.047,run_initial_20260725_085047_7fde
22467,22467,8704,3786876,8600,4300,0,0.0034,7573.75,2019-11-20 08:32:55.583,run_initial_20260725_085047_7fde
22468,22468,-1,61445,599,24,0,0.0101,122.89,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22469,22469,-1,812478,14000,589,0,0.018,1624.96,2019-11-18 05:49:35.160,run_initial_20260725_085047_7fde
22470,22470,-1,191560,1000,107,0,0.0058,383.12,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22471,22471,7572,672544,6300,514,0,0.0101,1345.09,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22472,22472,7268,576887,3000,1400,0,0.0076,1153.77,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22473,22473,-1,137194,1600,144,0,0.0127,274.39,2019-11-18 10:47:37.560,run_initial_20260725_085047_7fde
22474,22474,-1,1513731,13000,418,0,0.0089,3027.46,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22475,22475,13231,200,2,0,0,0.01,0.4,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22476,22476,974,3795178,25000,1500,0,0.007,7590.36,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22477,22477,-1,130375,1400,204,0,0.0123,260.75,2019-11-18 07:50:14.730,run_initial_20260725_085047_7fde
22478,22478,8510,11593,57,0,0,0.0049,23.19,2019-11-18 12:03:54.690,run_initial_20260725_085047_7fde
22479,22479,-1,198938,2100,218,0,0.0117,397.88,2019-11-22 05:49:20.733,run_initial_20260725_085047_7fde
22480,22480,9339,2742,54,2,0,0.0204,5.48,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22481,22481,-1,70294,378,20,0,0.0057,140.59,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22482,22482,6006,19280,36,2,0,0.002,38.56,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22483,22483,6301,152192,3400,57,0,0.0227,304.38,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22484,22484,12829,28434,570,65,0,0.0223,56.87,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22485,22485,8177,310363,537,70,0,0.002,620.73,2019-11-21 19:20:18.090,run_initial_20260725_085047_7fde
22486,22486,938,7557,78,4,0,0.0109,15.11,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22487,22487,2380,2057347,58000,1000,0,0.0287,4114.69,2019-11-20 07:47:52.270,run_initial_20260725_085047_7fde
22488,22488,5097,19292,1000,66,0,0.0553,38.58,2019-11-20 16:42:26.507,run_initial_20260725_085047_7fde
22489,22489,-1,381255,1100,131,0,0.0032,762.51,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22490,22490,2317,456309,4800,413,0,0.0114,912.62,2019-11-18 06:31:34.203,run_initial_20260725_085047_7fde
22491,22491,8948,465727,2500,132,0,0.0057,931.45,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22492,22492,10032,1037468,4100,719,0,0.0046,2074.94,2019-11-21 19:31:20.287,run_initial_20260725_085047_7fde
22493,22493,-1,10451,295,37,0,0.0318,20.9,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22494,22494,1394,3192357,32000,1300,0,0.0104,6384.71,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22495,22495,-1,4520505,35000,1000,0,0.008,9041.01,2019-11-18 13:07:20.787,run_initial_20260725_085047_7fde
22496,22496,5446,495489,1400,64,0,0.003,990.98,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22497,22497,-1,68747,622,31,0,0.0095,137.49,2019-11-19 02:35:23.007,run_initial_20260725_085047_7fde
22498,22498,-1,1895213,46000,1200,0,0.0249,3790.43,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22499,22499,7,830,6,2,0,0.0096,1.66,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22500,22500,6336,259749,1900,190,0,0.008,519.5,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22501,22501,13071,9754,36,6,0,0.0043,19.51,2019-11-18 06:36:59.680,run_initial_20260725_085047_7fde
22502,22502,6842,26044,147,6,0,0.0059,52.09,2019-11-19 07:54:46.400,run_initial_20260725_085047_7fde
22503,22503,12075,57691,127,14,0,0.0024,115.38,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22504,22504,8024,11515,228,18,0,0.0214,23.03,2019-11-13 10:45:13.297,run_initial_20260725_085047_7fde
22505,22505,12487,2508041,5300,1500,0,0.0027,5016.08,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22506,22506,-1,1465038,5200,2000,0,0.0049,2930.08,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22507,22507,-1,641,5,2,0,0.0109,1.28,2019-11-14 01:39:50.150,run_initial_20260725_085047_7fde
22508,22508,7307,166531,1500,32,0,0.0092,333.06,2019-11-19 05:53:22.770,run_initial_20260725_085047_7fde
22509,22509,13024,22747,660,11,0,0.0295,45.49,2019-11-19 01:06:25.927,run_initial_20260725_085047_7fde
22510,22510,-1,10700554,22000,5300,0,0.0026,21401.11,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22511,22511,8035,591712,3700,473,0,0.0071,1183.42,2019-11-18 07:57:39.297,run_initial_20260725_085047_7fde
22512,22512,12128,30983,230,9,2,0.0078,61.97,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22513,22513,12368,67184,208,8,0,0.0032,134.37,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22514,22514,11927,500843,667,188,0,0.0017,1001.69,2019-11-22 05:48:21.637,run_initial_20260725_085047_7fde
22515,22515,10388,273332,449,40,0,0.0018,546.66,2019-11-21 18:24:56.097,run_initial_20260725_085047_7fde
22516,22516,6717,58080,2600,98,0,0.0465,116.16,2019-11-19 04:14:59.067,run_initial_20260725_085047_7fde
22517,22517,12580,1218775,19000,1200,0,0.0166,2437.55,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22518,22518,-1,379649,1900,482,0,0.0063,759.3,2019-11-19 08:03:53.613,run_initial_20260725_085047_7fde
22519,22519,13293,132474,618,62,0,0.0051,264.95,2019-11-20 15:42:55.037,run_initial_20260725_085047_7fde
22520,22520,13603,2364552,4000,1200,0,0.0022,4729.1,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22521,22521,2207,1089558,6000,467,0,0.0059,2179.12,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22522,22522,-1,77878,375,57,0,0.0055,155.76,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22523,22523,2205,134418342,945000,212000,0,0.0086,268836.68,2019-11-13 23:01:39.203,run_initial_20260725_085047_7fde
22524,22524,12637,534395,3100,212,0,0.0062,1068.79,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22525,22525,4204,20231,599,25,0,0.0308,40.46,2019-11-21 19:29:47.243,run_initial_20260725_085047_7fde
22526,22526,3119,12200669,205000,10000,0,0.0176,24401.34,2019-11-18 08:05:51.570,run_initial_20260725_085047_7fde
22527,22527,9963,70959,760,37,0,0.0112,141.92,2019-11-21 17:41:31.673,run_initial_20260725_085047_7fde
22528,22528,9012,6646,16,0,0,0.0024,13.29,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22529,22529,-1,101401,272,73,0,0.0034,202.8,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22530,22530,5669,56232,667,16,0,0.0121,112.46,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22531,22531,-1,11972,16,2,0,0.0015,23.94,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22532,22532,8020,2195,64,4,0,0.031,4.39,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22533,22533,1720,484553,5600,264,0,0.0121,969.11,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22534,22534,2932,161436,122,7,0,0.0008,322.87,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22535,22535,6626,223630,1100,217,0,0.0059,447.26,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22536,22536,-1,89753,1600,70,0,0.0186,179.51,2019-11-20 15:43:06.553,run_initial_20260725_085047_7fde
22537,22537,-1,1428,18,4,0,0.0154,2.86,2019-11-13 10:35:37.840,run_initial_20260725_085047_7fde
22538,22538,-1,474683,6000,248,0,0.0132,949.37,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22539,22539,10383,168801,5000,170,0,0.0306,337.6,2019-11-18 12:06:35.643,run_initial_20260725_085047_7fde
22540,22540,13294,25418,179,23,0,0.0079,50.84,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22541,22541,12544,437854,2900,65,0,0.0068,875.71,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22542,22542,-1,5548,26,0,0,0.0047,11.1,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22543,22543,6816,39839,231,34,0,0.0067,79.68,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22544,22544,8660,413959,16000,520,0,0.0399,827.92,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22545,22545,4971,7678687,93000,5800,0,0.0129,15357.37,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22546,22546,6674,635245,7200,471,0,0.0121,1270.49,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22547,22547,-1,71930,2700,19,0,0.0378,143.86,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22548,22548,-1,120433,1000,223,0,0.0102,240.87,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22549,22549,9329,632,4,0,0,0.0063,1.26,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22550,22550,-1,27386,38,11,0,0.0018,54.77,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22551,22551,9163,131597,2500,85,0,0.0196,263.19,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22552,22552,8677,322806,1500,129,0,0.005,645.61,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22553,22553,7868,3614526,46000,1600,0,0.0132,7229.05,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22554,22554,100,21363,134,6,0,0.0066,42.73,2019-11-19 07:50:00.543,run_initial_20260725_085047_7fde
22555,22555,351,163791,4400,190,0,0.028,327.58,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22556,22556,-1,46046,69,12,0,0.0018,92.09,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22557,22557,-1,1047813,11000,548,0,0.011,2095.63,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22558,22558,-1,87395104,166000,69000,0,0.0027,174790.21,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22559,22559,-1,3176509,35000,846,0,0.0113,6353.02,2019-11-19 08:16:39.970,run_initial_20260725_085047_7fde
22560,22560,6433,1084787,25000,693,0,0.0237,2169.57,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22561,22561,8181,253703,2000,198,0,0.0087,507.41,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22562,22562,-1,872417,14000,528,0,0.0167,1744.83,2019-11-19 08:55:01.410,run_initial_20260725_085047_7fde
22563,22563,10469,78439,2700,163,0,0.0365,156.88,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22564,22564,5726,563633,4700,742,0,0.0097,1127.27,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22565,22565,10696,227546,1400,109,0,0.0066,455.09,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22566,22566,10165,38401,75,7,0,0.0021,76.8,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22567,22567,8802,475270,17000,1100,0,0.0381,950.54,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
22568,22568,-1,403217,18000,136,0,0.045,806.43,2019-11-19 06:00:00.000,run_initial_20260725_085047_7fde
